3	13699
3.1	13700
3.2	13761
3.3	13749
3.4	13795
3.5	13862
3.6	13682
3.7	12882
3.8	13530
3.9	13641
4	8858
4.1	5524
4.2	4681
4.3	4040
4.4	3688
4.5	3384
4.6	3041
4.7	2815
4.8	2389
4.9	2027
5	1779
5.1	1476
5.2	1237
5.3	1016
5.4	836
5.5	740
5.6	710
5.7	664
5.8	656
5.9	675
6	698
6.1	709
6.2	723
6.3	716
6.4	763
6.5	796
6.6	780
6.7	816
6.8	841
6.9	876
7	898
7.1	925
7.2	950
7.3	1031
7.4	1057
7.5	1060
7.6	1100
7.7	1148
7.8	1198
7.9	1206
8	1256
8.1	1251
8.2	1247
8.3	1277
8.4	1282
8.5	1338
8.6	1335
8.7	1322
8.8	1345
8.9	1387
9	1366
9.1	1329
9.2	1282
9.3	1289
9.4	1255
9.5	1199
9.6	1161
9.7	1124
9.8	1071
9.9	1013
10	933
10.1	891
10.2	835
10.3	789
10.4	742
10.5	699
10.6	641
10.7	584
10.8	551
10.9	517
11	479
11.1	445
11.2	413
11.3	376
11.4	378
11.5	334
11.6	328
11.7	313
11.8	272
11.9	279
12	273
12.1	264
12.2	253
12.3	256
12.4	249
12.5	242
12.6	218
12.7	225
12.8	214
12.9	203
13	200
13.1	211
13.2	224
13.3	218
13.4	214
13.5	227
13.6	229
13.7	239
13.8	224
13.9	222
14	238
14.1	233
14.2	210
14.3	213
14.4	190
14.5	186
14.6	194
14.7	169
14.8	190
14.9	194
15	188
15.1	182
15.2	195
15.3	188
15.4	173
15.5	179
15.6	184
15.7	193
15.8	171
15.9	179
16	182
16.1	180
16.2	191
16.3	184
16.4	182
16.5	179
16.6	174
16.7	186
16.8	182
16.9	173
17	183
17.1	167
17.2	192
17.3	181
17.4	168
17.5	174
17.6	195
17.7	199
17.8	190
17.9	192
18	170
18.1	199
18.2	199
18.3	168
18.4	184
18.5	187
18.6	181
18.7	185
18.8	182
18.9	170
19	167
19.1	188
19.2	183
19.3	184
19.4	193
19.5	190
19.6	199
19.7	206
19.8	214
19.9	212
20	203
20.1	209
20.2	191
20.3	191
20.4	181
20.5	184
20.6	191
20.7	202
20.8	178
20.9	186
21	163
21.1	183
21.2	161
21.3	168
21.4	162
21.5	179
21.6	168
21.7	178
21.8	169
21.9	173
22	171
22.1	168
22.2	169
22.3	174
22.4	194
22.5	184
22.6	145
22.7	178
22.8	164
22.9	172
23	182
23.1	165
23.2	175
23.3	177
23.4	180
23.5	167
23.6	185
23.7	173
23.8	183
23.9	162
24	146
24.1	163
24.2	158
24.3	160
24.4	155
24.5	157
24.6	162
24.7	170
24.8	159
24.9	165
25	164
25.1	171
25.2	160
25.3	162
25.4	166
25.5	173
25.6	166
25.7	164
25.8	148
25.9	162
26	164
26.1	159
26.2	161
26.3	156
26.4	160
26.5	169
26.6	155
26.7	165
26.8	147
26.9	156
27	171
27.1	160
27.2	173
27.3	168
27.4	171
27.5	171
27.6	161
27.7	189
27.8	166
27.9	171
28	167
28.1	182
28.2	172
28.3	181
28.4	188
28.5	182
28.6	174
28.7	180
28.8	178
28.9	165
29	175
29.1	181
29.2	170
29.3	163
29.4	157
29.5	155
29.6	162
29.7	150
29.8	172
29.9	163
30	156
30.1	168
30.2	172
30.3	160
30.4	146
30.5	155
30.6	170
30.7	153
30.8	153
30.9	161
31	163
31.1	160
31.2	153
31.3	153
31.4	150
31.5	157
31.6	150
31.7	162
31.8	163
31.9	159
32	166
32.1	169
32.2	171
32.3	176
32.4	162
32.5	165
32.6	158
32.7	164
32.8	161
32.9	164
33	164
33.1	160
33.2	166
33.3	170
33.4	162
33.5	176
33.6	174
33.7	174
33.8	171
33.9	175
34	183
34.1	156
34.2	161
34.3	170
34.4	172
34.5	164
34.6	152
34.7	157
34.8	162
34.9	173
35	163
35.1	165
35.2	151
35.3	173
35.4	164
35.5	150
35.6	144
35.7	156
35.8	165
35.9	161
36	167
36.1	155
